symbol,date,adjclose,close,high,low,open,volume
FOX,2012-06-28 05:30:00.0,19.037995,22.269993,22.389997,21.970003,22.280001,6901100.0
FOX,2006-10-03 05:30:00.0,16.562167,20.379996,20.449999,20.260003,20.299996,2371000.0
FOX,2005-11-29 05:30:00.0,12.71431,15.729999,15.930002,15.700002,15.830001,2171900.0
CNC,2015-03-27 05:30:00.0,69.220001,69.220001,69.529999,68.410004,68.410004,725200.0
CNC,2014-11-18 05:30:00.0,49.259998,98.519997,100.160004,98.260002,98.349998,1560200.0
CNC,2012-12-21 05:30:00.0,20.285,40.57,40.93,40.279999,40.84,1923800.0
ITW,2015-09-28 05:30:00.0,79.189359,80.540001,81.949997,80.360001,81.419998,1798300.0
ITW,2012-03-02 05:30:00.0,50.086966,55.5,55.919998,55.439999,55.91,2118900.0
ITW,2007-12-06 05:30:00.0,45.574249,56.93,57.0,55.459999,55.599998,1825100.0
ITW,2007-03-23 05:30:00.0,41.786693,52.869999,53.02,52.360001,52.450001,1416900.0
ITW,2001-08-27 05:30:00.0,23.3743,64.099998,64.699997,64.0,64.0,550200.0
FITB,2001-12-27 05:30:00.0,42.074346,61.77,62.299999,61.360001,62.290001,863400.0
BEN,2015-02-23 05:30:00.0,52.590606,53.939999,54.080002,53.73,54.080002,1432400.0
BEN,2011-09-19 05:30:00.0,34.526864,115.659988,117.0,114.020016,117.0,4153200.0
BEN,2007-06-25 05:30:00.0,36.689464,131.270016,134.609997,130.070011,133.250015,4424700.0
BEN,2007-05-23 05:30:00.0,37.757134,135.089996,136.560001,134.939999,135.560005,2639700.0
BEN,2007-04-20 05:30:00.0,36.415554,130.290001,130.959995,129.149998,129.149998,3870600.0
BEN,2002-10-10 05:30:00.0,7.800605,29.54001,29.679989,27.900001,27.950011,2797200.0
BEN,2001-11-09 05:30:00.0,9.223898,35.199989,35.400001,34.680001,35.25,1125300.0
ADM,2007-11-21 05:30:00.0,28.953223,35.130001,36.389999,35.060001,36.040001,5732800.0
ADM,2004-02-05 05:30:00.0,13.365547,17.16,17.16,16.65,16.65,8126200.0
WBA,2010-03-18 05:30:00.0,30.42761,34.82,34.869999,34.41,34.5,5084600.0
WBA,2008-12-23 05:30:00.0,20.625495,24.08,25.15,23.84,25.09,6196100.0
WBA,2007-06-06 05:30:00.0,37.266809,44.290001,44.98,44.279999,44.700001,5419300.0
WBA,2004-07-12 05:30:00.0,30.017806,36.32,36.639999,36.169998,36.5,2027000.0
INTU,2016-01-06 05:30:00.0,95.464748,96.290001,96.480003,94.160004,94.43,2433200.0
INTU,2013-05-30 05:30:00.0,57.247463,59.330002,59.619999,58.82,58.82,2261100.0
INTU,2011-11-22 05:30:00.0,47.846831,50.389999,51.099998,49.779999,50.790001,2383500.0
INTU,2010-05-25 05:30:00.0,32.956899,34.82,34.82,33.389999,33.389999,6815500.0
INTU,2009-09-09 05:30:00.0,26.728973,28.24,28.25,27.91,28.01,3083900.0
INTU,2006-09-21 05:30:00.0,30.751572,32.490002,33.099998,31.959999,33.009998,3591400.0
INTU,2006-06-14 05:30:00.0,25.025286,52.880001,53.080002,52.349998,52.66,3013800.0
INTU,2001-04-10 05:30:00.0,14.765297,31.200001,32.0,30.120001,30.25,7338400.0
DTE,2001-12-17 05:30:00.0,20.80327,40.59,40.869999,40.439999,40.759998,271700.0
DTE,2001-08-14 05:30:00.0,21.427486,42.310001,42.709999,42.009998,42.48,333400.0
VTR,2015-10-13 05:30:00.0,54.931482,56.990002,57.580002,56.91,57.200001,1687500.0
VTR,2009-06-18 05:30:00.0,20.522687,28.120001,28.700001,27.860001,28.0,2621000.0
VTR,2006-10-12 05:30:00.0,24.349607,38.540001,38.560001,37.849998,37.889999,687700.0
VTR,2006-04-04 05:30:00.0,19.89295,32.189999,32.41,31.93,32.299999,529700.0
VTR,2001-11-06 05:30:00.0,5.935051,12.7,12.72,12.47,12.65,64500.0
SCG,2013-08-30 05:30:00.0,42.704534,48.119999,48.400002,47.91,48.299999,640500.0
SCG,2010-12-27 05:30:00.0,32.387007,40.790001,40.880001,40.59,40.830002,237200.0
SCG,2004-08-12 05:30:00.0,21.631649,36.779999,36.82,36.599998,36.810001,151800.0
CMCSA,2014-03-28 05:30:00.0,47.485485,49.560001,49.84,49.009998,49.389999,1.59654E7
SRE,2015-08-11 05:30:00.0,99.890026,102.849998,103.949997,101.93,102.32,870400.0
SRE,2013-03-13 05:30:00.0,71.534137,78.919998,79.339996,78.099998,78.449997,927400.0
SRE,2006-07-31 05:30:00.0,34.129401,48.259998,48.400002,47.91,48.259998,777200.0
SRE,2001-08-21 05:30:00.0,15.735918,26.34,26.639999,26.280001,26.299999,263400.0
MNST,2015-04-08 05:30:00.0,137.789993,137.789993,138.619995,136.800003,137.610001,828400.0
MNST,2006-02-08 05:30:00.0,10.5375,84.300003,85.0,81.010002,81.110001,8592800.0
MNST,2003-10-01 05:30:00.0,0.38062,6.08992,6.08992,5.82,5.83008,268800.0
WYNN,2015-12-17 05:30:00.0,63.201145,64.269997,69.190002,64.199997,69.099998,3748700.0
WYNN,2013-03-25 05:30:00.0,108.570672,121.639999,124.650002,121.5,122.879997,2148700.0
WYNN,2009-04-29 05:30:00.0,25.596069,38.16,39.5,36.549999,37.93,3388500.0
GD,2016-03-01 05:30:00.0,136.657175,138.240005,138.369995,136.639999,136.970001,1290600.0
GD,2008-10-10 05:30:00.0,47.187436,57.389999,60.549999,55.139999,58.439999,7376900.0
GD,2004-12-23 05:30:00.0,41.340672,106.639999,107.550003,106.489998,106.980003,675000.0
STJ,2015-08-18 05:30:00.0,71.135681,72.5,72.889999,72.199997,72.32,1672300.0
STJ,2011-06-29 05:30:00.0,43.13257,47.610001,47.689999,46.82,47.040001,3295700.0
STJ,2003-04-04 05:30:00.0,22.054575,49.110001,49.580002,48.75,49.450001,3108000.0
STJ,2003-04-01 05:30:00.0,22.153374,49.330002,49.59,48.360001,48.75,3502200.0
STJ,2003-03-03 05:30:00.0,20.18638,44.950001,46.150002,44.700001,45.849998,2247200.0
STJ,2002-08-05 05:30:00.0,15.628165,34.799999,36.849998,34.099998,36.650002,2909600.0
STJ,2002-03-05 05:30:00.0,17.199963,76.599998,79.5,76.550003,78.849998,3132000.0
JEC,2015-12-29 05:30:00.0,43.07,43.07,43.34,42.68,42.950001,692800.0
JEC,2014-07-14 05:30:00.0,54.209999,54.209999,54.740002,54.169998,54.290001,1130200.0
JEC,2012-05-24 05:30:00.0,37.029999,37.029999,37.16,36.490002,37.040001,933000.0
MON,2010-11-01 05:30:00.0,53.313183,58.91,60.02,58.689999,59.759998,3572500.0
MON,2001-07-31 05:30:00.0,13.910923,35.200001,35.380001,34.049999,34.049999,358800.0
EQT,2014-03-12 05:30:00.0,100.373765,100.760002,100.970001,99.230003,99.580002,850800.0
EQT,2010-07-23 05:30:00.0,35.376513,37.18,37.759998,36.84,37.470001,1988000.0
EQT,2008-10-20 05:30:00.0,27.010174,29.540001,29.57,26.24,26.4,1513900.0
EQT,2005-07-25 05:30:00.0,30.580709,71.330002,71.559998,70.82,70.940002,344200.0
STX,2007-07-27 05:30:00.0,17.876886,23.809999,25.0,23.799999,25.0,4878400.0
COST,2013-07-11 05:30:00.0,108.281733,115.889999,115.940002,114.339996,114.839996,1549900.0
COST,2008-10-03 05:30:00.0,51.460674,62.599998,65.120003,62.290001,63.689999,7767800.0
COST,2003-03-27 05:30:00.0,23.936001,30.4,31.17,30.4,31.1,3063600.0
COST,2002-04-08 05:30:00.0,31.81756,40.41,40.419998,38.950001,39.110001,5154400.0
FLR,2009-10-07 05:30:00.0,45.046425,48.779999,49.200001,46.950001,47.060001,7722500.0
FLR,2005-04-13 05:30:00.0,25.215823,56.869999,58.59,56.669998,58.580002,1637600.0
FLR,2003-01-28 05:30:00.0,11.868049,27.74,28.0,27.309999,27.799999,619800.0
FLR,2002-04-25 05:30:00.0,17.7467,42.16,43.5,42.049999,43.5,572800.0
WY,2015-05-05 05:30:00.0,29.530644,31.120001,31.610001,31.07,31.52,3103800.0
WY,2014-11-05 05:30:00.0,32.354912,34.380001,34.529999,34.189999,34.529999,3056200.0
WY,2011-04-25 05:30:00.0,19.042554,22.59,22.67,22.469999,22.58,2295100.0
WY,2009-12-23 05:30:00.0,13.464253,43.860001,43.970001,43.200001,43.91,836200.0
WY,2003-09-22 05:30:00.0,15.236283,60.200001,61.0,59.959999,60.599998,983700.0
WY,2000-08-23 05:30:00.0,10.519359,45.5,46.875,45.0,46.875,715300.0
STZ,2016-05-26 05:30:00.0,157.562579,157.949997,158.100006,156.550003,157.220001,1042800.0
STZ,2016-01-12 05:30:00.0,146.00212,147.039993,148.199997,144.660004,148.190002,1317000.0
STZ,2010-09-23 05:30:00.0,17.571782,17.83,18.08,17.76,17.92,1224400.0
STZ,2003-08-07 05:30:00.0,13.289707,26.969999,27.549999,26.940001,27.549999,1774600.0
STZ,2003-01-23 05:30:00.0,12.811731,26.0,26.16,25.85,25.959999,766000.0
STZ,2001-11-19 05:30:00.0,9.845323,39.959999,40.099998,39.5,39.759998,1531600.0
IRM,2015-08-07 05:30:00.0,27.464312,29.27,29.35,28.950001,29.23,803500.0
IRM,2013-11-25 05:30:00.0,22.035053,28.329995,28.590001,28.160003,28.45,1193900.0
IRM,2012-05-21 05:30:00.0,18.910166,28.699996,28.860003,28.469995,28.720002,1882100.0
IRM,2011-11-16 05:30:00.0,19.361493,29.880004,30.149996,29.790004,29.890001,4129200.0
IRM,2011-03-11 05:30:00.0,18.013913,28.400001,28.520006,27.690003,27.690003,4254400.0
IRM,2009-12-29 05:30:00.0,14.506987,23.229999,23.400002,23.18,23.339995,690200.0
IRM,2006-07-25 05:30:00.0,14.546537,34.939994,35.199999,34.699999,34.750006,1252400.0
IRM,2005-09-08 05:30:00.0,14.588173,35.040001,35.209994,34.960004,35.05,516900.0
IRM,2001-06-18 05:30:00.0,7.604947,41.100009,41.600006,40.990019,41.549979,154000.0
PKI,2016-01-04 05:30:00.0,52.21412,52.43,52.810001,51.720001,52.790001,911500.0
PKI,2015-06-17 05:30:00.0,52.704044,53.07,53.130001,52.459999,52.549999,489500.0
PKI,2002-12-09 05:30:00.0,6.775278,8.0,8.15,7.67,8.15,1097600.0
PKI,2002-11-26 05:30:00.0,7.266485,8.58,8.95,8.5,8.85,767400.0
MTB,2013-05-21 05:30:00.0,98.328236,106.25,106.68,105.790001,106.0,486300.0
MTB,2011-06-07 05:30:00.0,74.567394,85.419998,86.309998,84.879997,85.169998,727500.0
MTB,2004-05-18 05:30:00.0,60.395894,85.900002,86.050003,85.260002,85.300003,167200.0
MTB,2002-11-11 05:30:00.0,54.53755,79.300003,80.349998,79.050003,80.0,265400.0
TXN,2016-02-02 05:30:00.0,50.050558,50.639999,52.5,50.639999,52.119999,9460500.0
TXN,2015-12-11 05:30:00.0,55.139085,56.209999,56.759998,56.099998,56.139999,5251300.0
TXN,2012-12-24 05:30:00.0,27.971966,30.93,30.950001,30.66,30.82,1978900.0
TXN,2010-02-01 05:30:00.0,19.728858,23.049999,23.08,22.559999,22.559999,1.3199E7
TXN,2003-01-02 05:30:00.0,12.812277,16.040001,16.110001,15.02,15.3,1.11669E7
TMO,2011-06-22 05:30:00.0,61.950071,63.700001,64.400002,63.48,63.48,1867800.0
TMO,2009-11-05 05:30:00.0,43.501203,44.73,45.150002,44.27,44.279999,4504700.0
TMO,2008-02-26 05:30:00.0,56.396934,57.990002,58.0,57.509998,57.77,1837200.0
TMO,2008-01-11 05:30:00.0,53.479348,54.990002,55.860001,54.900002,55.380001,2143000.0
TMO,2004-11-10 05:30:00.0,29.224483,30.049999,30.360001,29.950001,30.1,569300.0
HRB,2015-12-28 05:30:00.0,32.893276,33.439999,33.509998,33.16,33.34,1449200.0
HRB,2012-01-20 05:30:00.0,14.292932,16.49,16.51,16.24,16.290001,2111300.0
HRB,2006-05-08 05:30:00.0,16.592547,23.219999,23.629999,22.85,23.52,1922600.0
HRB,2005-05-20 05:30:00.0,17.518884,50.259998,50.869999,49.849998,50.830002,2216600.0
AAL,2016-05-31 05:30:00.0,31.814775,31.91,31.969999,31.33,31.75,9618700.0
AAL,2015-02-23 05:30:00.0,50.539376,51.310001,52.200001,50.950001,51.75,9508700.0
AAL,2008-12-02 05:30:00.0,5.868295,6.0,6.03,4.88,5.3,7608400.0
AAL,2006-07-19 05:30:00.0,50.125019,51.25,52.029999,49.709999,49.950001,1285900.0
DIS,2016-04-26 05:30:00.0,104.133553,104.889999,105.57,104.18,104.580002,6452900.0
DIS,2008-10-01 05:30:00.0,27.389745,30.68,30.799999,29.91,30.299999,1.10209E7
NRG,2013-07-02 05:30:00.0,24.208793,26.09,26.540001,25.99,26.209999,3286900.0
NRG,2013-06-03 05:30:00.0,23.689172,25.530001,25.690001,25.209999,25.49,3181100.0
NRG,2011-12-07 05:30:00.0,17.820713,19.530001,19.690001,19.139999,19.219999,2900900.0
NRG,2009-10-21 05:30:00.0,25.093169,27.5,28.02,27.209999,27.77,4526300.0
NRG,2008-01-25 05:30:00.0,34.245331,37.529999,38.0,37.200001,37.900002,2568200.0
AN,2015-11-19 05:30:00.0,63.040001,63.040001,63.810001,61.810001,63.540001,615800.0
AN,2015-02-20 05:30:00.0,62.630001,62.630001,62.75,61.34,62.169998,1081100.0
AN,2014-06-16 05:30:00.0,55.52,55.52,55.84,55.18,55.18,882500.0
AN,2011-07-19 05:30:00.0,38.68,38.68,39.139999,38.34,39.139999,939700.0
AN,2006-10-12 05:30:00.0,20.879999,20.879999,20.9,20.719999,20.719999,1082700.0
AN,2004-08-27 05:30:00.0,16.450001,16.450001,16.49,16.219999,16.33,648500.0
AN,2003-12-17 05:30:00.0,17.84,17.84,17.92,17.6,17.620001,1215700.0
ROST,2015-08-13 05:30:00.0,53.118868,53.630001,54.130001,53.23,53.34,2604100.0
ROST,2015-01-30 05:30:00.0,45.207612,91.709999,93.919998,91.279999,93.43,6169400.0
ROST,2011-07-08 05:30:00.0,19.043775,80.080002,81.160004,79.25,80.699997,6924400.0
AYI,2015-03-23 05:30:00.0,164.421846,165.039993,168.169998,164.029999,167.800003,380300.0
AYI,2013-10-03 05:30:00.0,91.898372,92.839996,94.050003,91.610001,94.050003,305500.0
IVZ,2010-11-26 05:30:00.0,18.682424,21.709999,21.870001,21.43,21.57,1371700.0
IVZ,2004-10-11 05:30:00.0,8.636379,11.47,11.54,11.44,11.48,37300.0
IVZ,2002-01-15 05:30:00.0,21.403605,30.74,30.940001,30.0,30.469999,12300.0
JBHT,2012-10-24 05:30:00.0,54.686294,56.919998,58.040001,56.810001,57.91,739700.0
JBHT,2010-10-26 05:30:00.0,34.530406,36.77,36.970001,36.25,36.380001,800100.0
JBHT,2010-08-11 05:30:00.0,31.572265,33.619999,34.5,33.360001,34.5,2132500.0
JBHT,2006-09-21 05:30:00.0,17.530806,19.75,20.200001,19.68,20.0,2075800.0
JBHT,2002-05-28 05:30:00.0,5.693123,26.299999,26.49,25.799999,26.35,824400.0
JBHT,2001-03-19 05:30:00.0,3.162467,14.60936,14.625,13.31248,13.75,434400.0
CMG,2009-03-09 05:30:00.0,49.07,49.07,51.049999,48.470001,48.610001,369200.0
HSIC,2001-02-23 05:30:00.0,15.6875,31.375,32.859379,29.75,32.609379,489600.0
TYC,2016-06-07 05:30:00.0,42.99318,43.419998,43.66,43.360001,43.43,2714300.0
TYC,2014-12-08 05:30:00.0,41.572288,43.369999,43.540001,43.080002,43.360001,2256800.0
TYC,2002-07-03 05:30:00.0,16.903901,12.660075,13.450082,11.50007,12.630075,1.92611E7
TYC,2001-12-07 05:30:00.0,78.429871,58.840359,59.860361,58.100352,59.19036,3880500.0
SNI,2014-04-24 05:30:00.0,72.76491,75.050003,75.160004,74.169998,74.760002,420600.0
SNI,2009-11-05 05:30:00.0,36.638283,39.23,39.52,36.869999,39.07,2016500.0
LLTC,2014-03-13 05:30:00.0,43.911118,46.889999,48.18,46.709999,48.040001,2489700.0
LLTC,2012-05-29 05:30:00.0,26.243303,29.42,29.59,29.219999,29.26,2339300.0
LLTC,2010-12-28 05:30:00.0,29.627476,34.779999,34.98,34.57,34.939999,853200.0
LLTC,2006-08-11 05:30:00.0,23.292989,30.91,31.450001,30.74,31.389999,3418400.0
WYN,2015-02-10 05:30:00.0,85.030183,88.07,88.639999,85.150002,85.339996,3987900.0
WYN,2008-05-02 05:30:00.0,20.149968,23.82,23.889999,22.98,22.98,2153700.0
HES,2015-12-28 05:30:00.0,48.53405,48.990002,49.900002,48.740002,49.43,2298600.0
HES,2014-10-20 05:30:00.0,77.358173,79.709999,80.190002,78.050003,78.57,3420700.0
HES,2013-10-15 05:30:00.0,77.532069,80.809998,81.639999,80.279999,80.279999,3646300.0
HES,2002-12-11 05:30:00.0,16.59975,57.99999,58.25001,57.039991,57.75,1865100.0
HES,2001-04-24 05:30:00.0,23.354035,84.75,86.199989,84.21999,85.5,3043200.0
NFLX,2010-12-06 05:30:00.0,27.638571,193.469995,193.67,186.290005,186.910006,4.77771E7
NFLX,2009-03-31 05:30:00.0,6.131429,42.920001,43.969998,41.669999,42.210001,1.27183E7
NFLX,2009-02-03 05:30:00.0,5.248571,36.74,37.230001,36.0,36.89,1.71752E7
NFLX,2004-05-17 05:30:00.0,4.357143,30.5,30.690001,29.370001,29.689999,1.23249E7
NFLX,2003-03-27 05:30:00.0,1.552143,21.73,21.910001,20.2,20.5,3.0632E7
NFLX,2002-09-19 05:30:00.0,0.724286,10.14,11.0,10.05,10.99,4978400.0
YUM,2014-10-14 05:30:00.0,64.794006,67.82,67.980003,67.269997,67.889999,3533000.0
YUM,2014-01-31 05:30:00.0,63.555824,67.150002,67.589996,65.830002,66.129997,5387300.0
YUM,2006-08-30 05:30:00.0,19.957372,48.900002,49.41,48.869999,49.200001,1932400.0
YUM,2005-11-29 05:30:00.0,19.884578,49.099998,49.380001,48.950001,49.299999,2694200.0
ACN,2015-11-16 05:30:00.0,105.307512,106.330002,106.419998,103.559998,103.690002,4147900.0
ACN,2015-06-09 05:30:00.0,93.027521,94.940002,95.400002,94.25,95.260002,1284800.0
ACN,2005-12-12 05:30:00.0,23.304595,28.4,28.690001,28.25,28.27,2202300.0
ACN,2004-05-17 05:30:00.0,18.850374,23.25,23.5,23.049999,23.450001,2223500.0
BLK,2009-11-25 05:30:00.0,193.509047,230.350006,231.429993,227.75,227.75,205800.0
BLK,2004-10-13 05:30:00.0,54.967789,71.150002,72.279999,70.959999,72.050003,76400.0
BLK,2002-01-18 05:30:00.0,32.005468,42.25,42.950001,42.150002,42.91,47700.0
GGP,2014-02-05 05:30:00.0,18.900653,20.17,20.209999,19.83,20.02,6323100.0
GGP,2011-03-01 05:30:00.0,13.118917,15.529998,16.239997,15.43,16.129998,6352700.0
GGP,2011-01-28 05:30:00.0,12.307964,14.570003,15.070004,14.410003,15.070004,5072100.0
GGP,2009-06-12 05:30:00.0,1.360373,2.070004,2.250003,1.900002,2.180002,8045000.0
GGP,2006-06-20 05:30:00.0,25.920086,43.430005,44.100008,42.800006,43.970005,1322400.0
EXPD,2014-10-20 05:30:00.0,38.669647,39.860001,39.880001,39.41,39.57,948500.0
EXPD,2012-08-27 05:30:00.0,34.891799,37.029999,37.75,36.98,37.740002,780200.0
EXPD,2011-12-15 05:30:00.0,37.756976,40.360001,40.939999,40.200001,40.790001,1639800.0
EXPD,2007-06-15 05:30:00.0,37.893809,42.299999,43.59,41.889999,43.07,2972000.0
ISRG,2015-10-09 05:30:00.0,469.649994,469.649994,476.350006,464.299988,467.940002,248100.0
ISRG,2015-08-19 05:30:00.0,526.619995,526.619995,530.700012,522.840027,530.700012,272700.0
ISRG,2012-06-27 05:30:00.0,544.23999,544.23999,550.630005,543.47998,547.22998,125400.0
ISRG,2009-01-08 05:30:00.0,110.540001,110.540001,113.199997,99.75,100.510002,7318900.0
BBT,2013-11-14 05:30:00.0,31.067696,33.560001,33.57,33.200001,33.360001,3192900.0
BBT,2009-09-18 05:30:00.0,24.196302,29.25,29.360001,28.629999,29.030001,8782900.0
BBT,2000-11-03 05:30:00.0,18.804854,32.75,33.0,32.25,32.25,796100.0
JNPR,2015-06-09 05:30:00.0,26.978007,27.4,27.450001,27.0,27.24,3662300.0
JNPR,2011-09-01 05:30:00.0,20.471582,21.139999,21.91,20.98,20.98,1.00646E7
JNPR,2010-03-08 05:30:00.0,28.66409,29.6,29.73,28.940001,28.940001,5678300.0
JNPR,2001-11-15 05:30:00.0,24.325742,25.120001,26.030001,24.65,24.75,2.63269E7
JNPR,2001-08-01 05:30:00.0,26.630489,27.5,27.9,26.16,26.639999,1.42306E7
FAST,2009-10-28 05:30:00.0,15.231623,35.799999,36.720001,35.790001,36.5,3066600.0
FAST,2007-06-26 05:30:00.0,17.161852,42.150002,42.240002,41.68,41.959999,2344600.0
FAST,2002-12-10 05:30:00.0,7.364275,37.599998,38.400002,37.220001,37.439999,4541200.0
FAST,2002-07-23 05:30:00.0,6.492706,33.150002,34.470001,32.459999,33.880001,3343600.0
FAST,2001-10-16 05:30:00.0,5.693318,58.220001,58.75,57.450001,57.860001,1652800.0
FAST,2001-03-01 05:30:00.0,5.879604,60.124962,60.562481,57.75,58.75,5490400.0
FAST,2000-09-19 05:30:00.0,5.522711,56.562481,57.624962,54.5,57.0,745600.0
VZ,2014-12-09 05:30:00.0,43.296505,46.919998,47.560001,46.200001,47.5,4.9742E7
VZ,2008-09-12 05:30:00.0,21.536953,34.489862,34.729857,33.999869,34.719868,1.58034E7
VZ,2003-11-19 05:30:00.0,15.655852,32.210068,32.45006,32.030065,32.45006,7634500.0
VZ,2001-11-06 05:30:00.0,22.65508,50.450097,50.960104,49.850101,50.800105,6239100.0
HBAN,2016-06-07 05:30:00.0,10.333133,10.41,10.54,10.41,10.53,6658800.0
HBAN,2015-09-01 05:30:00.0,10.177508,10.45,10.73,10.41,10.7,9841500.0
HBAN,2008-12-11 05:30:00.0,6.358625,7.37,8.0,7.27,7.74,4872800.0
HBAN,2007-06-28 05:30:00.0,17.461905,22.49,22.5,22.0,22.25,3692000.0
HBAN,2007-01-25 05:30:00.0,17.447662,23.01,23.15,22.950001,23.040001,2700400.0
HBAN,2002-11-12 05:30:00.0,11.806404,18.110001,18.379999,18.02,18.120001,737800.0
BA,2010-06-16 05:30:00.0,57.488689,67.029999,67.559998,66.599998,66.93,4451700.0
BA,2008-07-16 05:30:00.0,52.738726,65.580002,65.68,63.5,63.91,5644100.0
CFG,2014-12-22 05:30:00.0,24.322857,25.1,25.278999,24.66,25.16,1689600.0
HOLX,2015-02-09 05:30:00.0,30.0,30.0,30.16,29.719999,29.84,1187700.0
HOLX,2005-05-10 05:30:00.0,9.2875,37.150002,37.150002,36.650002,36.959999,707600.0
HOLX,2003-10-30 05:30:00.0,3.4325,13.73,14.0,13.55,14.0,181600.0
ILMN,2014-01-17 05:30:00.0,136.339996,136.339996,141.0,134.0,135.360001,7204100.0
ILMN,2012-12-28 05:30:00.0,54.75,54.75,55.48,54.57,54.799999,661700.0
ILMN,2010-01-28 05:30:00.0,36.299999,36.299999,38.330002,35.91,37.25,2480400.0
ILMN,2009-06-17 05:30:00.0,36.220001,36.220001,36.779999,36.07,36.650002,1768600.0
ILMN,2001-05-04 05:30:00.0,4.49,8.98,9.05,8.95,9.03,94800.0
ILMN,2000-09-19 05:30:00.0,16.65625,33.3125,35.1875,33.0,34.0,567200.0
LB,2013-10-02 05:30:00.0,54.111818,61.630001,61.990002,61.099998,61.540001,2554500.0
LB,2008-09-09 05:30:00.0,12.751257,21.139999,22.16,21.040001,21.65,7581100.0
LB,2008-01-28 05:30:00.0,10.54317,17.9,17.9,16.85,17.0,4087800.0
LB,2005-10-26 05:30:00.0,10.8392,19.450001,19.6,19.209999,19.379999,1538100.0
LB,2003-11-18 05:30:00.0,8.781848,17.450001,17.73,17.450001,17.5,1373700.0
LB,2002-01-09 05:30:00.0,7.74415,16.0,16.09,15.62,16.0,1420800.0
DRI,2011-09-28 05:30:00.0,36.516909,44.299999,45.810001,43.279999,45.150002,5540300.0
DRI,2011-07-25 05:30:00.0,43.779076,53.110001,53.279999,52.5,52.799999,1036000.0
DRI,2008-02-08 05:30:00.0,20.082084,26.860001,27.450001,26.51,26.809999,1658400.0
DRI,2004-07-26 05:30:00.0,15.487768,21.58,21.620001,21.43,21.450001,664800.0
NVDA,2016-08-10 05:30:00.0,58.509998,58.509998,59.5,58.32,59.41,9393500.0
AON,2012-09-20 05:30:00.0,50.245305,52.619999,52.639999,52.040001,52.279999,925400.0
AON,2011-10-05 05:30:00.0,40.811222,43.27,43.419998,41.639999,42.110001,4956900.0
AON,2006-08-21 05:30:00.0,29.697679,33.759998,34.080002,33.560001,33.970001,1002100.0
MS,2009-02-20 05:30:00.0,17.797785,19.43,20.07,18.110001,19.15,5.59678E7
CSCO,2015-03-19 05:30:00.0,26.901442,28.26,28.540001,28.030001,28.1,2.79804E7
CSCO,2013-08-12 05:30:00.0,23.959631,26.34,26.450001,25.85,25.860001,3.21036E7
CSCO,2006-05-25 05:30:00.0,17.705012,20.52,20.75,20.280001,20.610001,4.1344E7
CSCO,2002-08-12 05:30:00.0,11.57038,13.41,13.45,13.0,13.0,5.77485E7
SLB,2013-12-31 05:30:00.0,85.308795,90.110001,90.209999,89.07,89.5,3397400.0
SLB,2008-11-13 05:30:00.0,45.342551,51.700001,51.959999,44.0,45.240002,1.95894E7
SLB,2005-06-08 05:30:00.0,30.291388,71.029999,71.889999,69.910004,69.949997,8788800.0
SLB,2003-06-17 05:30:00.0,19.752267,47.509998,48.700001,47.09,48.049999,5998000.0
SLB,2001-05-22 05:30:00.0,27.003431,67.25,68.480003,66.900002,68.459999,6720200.0
NEM,2011-09-29 05:30:00.0,57.318099,62.52,62.950001,61.110001,62.27,5997000.0
NEM,2005-07-22 05:30:00.0,33.184656,38.43,38.77,38.189999,38.389999,2743700.0
LNC,2013-01-14 05:30:00.0,26.07984,27.57,27.870001,27.15,27.74,2293100.0
LNC,2011-11-04 05:30:00.0,17.90593,19.280001,19.4,18.73,19.280001,6240200.0
LNC,2011-03-29 05:30:00.0,27.852941,30.190001,30.27,29.879999,30.139999,1968700.0
LNC,2003-07-18 05:30:00.0,29.121581,37.209999,37.25,36.259998,36.700001,789800.0
LYB,2013-12-16 05:30:00.0,71.462226,77.0,77.830002,76.910004,77.190002,2859000.0
NFX,2016-03-22 05:30:00.0,33.029999,33.029999,33.82,32.939999,33.209999,3319100.0
NFX,2012-02-22 05:30:00.0,36.880001,36.880001,39.400002,36.779999,38.650002,1.15218E7
NFX,2011-12-14 05:30:00.0,37.619999,37.619999,38.779999,37.529999,38.459999,3075100.0
NFX,2010-06-15 05:30:00.0,57.049999,57.049999,57.119999,55.200001,55.200001,1998400.0
DOV,2015-01-27 05:30:00.0,68.042041,70.650002,71.529999,68.309998,69.559998,2939600.0
DOV,2013-11-08 05:30:00.0,72.096525,92.240008,92.290002,90.070002,90.199997,891000.0
DOV,2011-06-03 05:30:00.0,46.541244,62.459995,63.209999,62.270004,62.450006,1601400.0
DOV,2002-09-30 05:30:00.0,15.940801,25.380001,25.740006,24.65,25.150002,994100.0
LH,2015-02-02 05:30:00.0,115.5,115.5,115.510002,112.75,113.32,1448200.0
LH,2013-11-21 05:30:00.0,104.830002,104.830002,104.959999,104.150002,104.540001,470500.0
LH,2011-04-28 05:30:00.0,95.779999,95.779999,95.989998,94.93,95.580002,639300.0
LH,2010-10-14 05:30:00.0,78.980003,78.980003,80.559998,78.32,80.419998,1392300.0
LH,2007-02-14 05:30:00.0,74.440002,74.440002,74.68,73.900002,74.25,761500.0
LH,2006-07-28 05:30:00.0,64.07,64.07,64.169998,62.799999,63.330002,1008400.0
